State,District,Latitude,Longitude,District code,Population,ST,SC,Workers,Male_Workers,Female_Workers,house_electricity,house_internet,Graduate_Education,sex_ratio,literacy_rate,Muslim_rate,Non_Muslim_rate
Madhya Pradesh,Vidisha,23.82838307984792,77.9013507604563,443,1458875,67603,292144,550402,401583,148819,181510,1926,59814,111.64372333372503,59.1495501670808,10.250912518207523,88.24546311370062
Maharashtra,Akola,20.746310479041902,77.12122320359276,501,1813906,100280,364059,768154,520362,247792,314490,6163,112574,105.75812298938713,77.80342531531403,19.69523227774758,61.073120657851064
Maharashtra,Amravati,21.16520991810736,77.67583503184723,503,2888445,404128,506374,1236322,837577,398745,512492,9438,203273,105.19231329346151,77.96149831483721,14.589510965242544,71.1516750362219
Maharashtra,Aurangabad,20.0979228832952,75.32072196796334,235,2540073,1033,612064,837770,599157,238613,44456,2362,91371,107.96593059213731,57.71495543632014,9.344337741474359,90.19949426650336
Maharashtra,Aurangabad,20.0979228832952,75.32072196796334,515,3701282,143366,539368,1575079,1015864,559215,589477,23258,253253,108.31015981985723,67.64783121091557,21.254176255686545,68.77179312465248
Maharashtra,Bhandara,21.211792649727748,80.10950199637024,506,1200334,88886,200372,597305,345054,252251,227025,2932,67061,101.79989038590216,74.9674673882436,2.207885471876994,84.08926182212618
Maharashtra,Bid,18.952353340080982,75.69319706477731,523,2585049,32722,351254,1255548,727819,527729,402052,5614,129996,109.15600476721015,66.4787011774245,12.394155778091633,84.12498177017147
Maharashtra,Buldana,20.56680611183355,76.39017880364096,500,2586258,124837,470895,1219641,734024,485617,423036,4767,113783,107.11637241350591,72.68702503771858,13.696854683484789,71.35498469216915
Maharashtra,Chandrapur,20.095609090909075,79.31556380471388,509,2204307,389441,348365,1058172,648565,409607,418666,8239,126488,104.01314979643175,71.61502458595831,4.187120940957861,80.75485855645334
Maharashtra,Dhule,21.274018690400517,74.58719071837263,498,2050862,647315,127571,936370,570448,365922,315332,6065,114931,105.73818430606592,63.09132452597981,9.162049908770069,89.00940190027413
Maharashtra,Gondiya,21.225008411214997,80.17522698598128,507,1322507,214253,175961,665419,383151,282268,239981,2866,57923,100.09092930964833,75.93479656440381,1.9778345218588635,87.24800700487786
Maharashtra,Hingoli,19.59525302245251,77.09239412780653,512,1177345,111954,182565,569182,330903,238279,159114,1221,38698,106.17160288660732,67.16323592489883,10.833867727811304,73.31742182622766
Maharashtra,Jalgaon,20.8828943415638,75.55140421810695,499,4229917,604367,389273,1863571,1186472,677099,720791,14297,229987,108.10867323443631,68.36734621506758,13.245200792355973,81.74191124790391
Maharashtra,Jalna,19.984612534818933,75.98473607242339,514,1959046,42263,272266,930886,545030,385856,288895,3791,64060,106.74354376918717,61.02577479038267,13.997680503673726,76.80478151100077
Maharashtra,Kolhapur,16.44881301587301,74.12897150793648,530,3876001,30206,504461,1704054,1125204,578850,770005,22269,335413,104.50129607147625,72.90619894060914,7.3931353474883,87.20085469534192
Maharashtra,Latur,18.348687268993856,76.75812607802874,524,2454196,57488,480913,1046857,670018,376839,381722,6217,153256,107.79675138181423,67.25917571375717,14.981036559427203,81.77765753020542
Maharashtra,Nagpur,21.196556862745105,79.02166176470584,505,4653570,437571,867713,1868560,1334211,534349,917626,57964,493236,105.13004745227774,78.94601349071789,8.401592755669302,75.04350423438349
Maharashtra,Nanded,19.209316983017,77.6829048951049,511,3361292,281695,640483,1493953,925232,568721,488748,7548,156225,106.06038313725274,65.13641183211693,14.040761707105482,74.42795805898447
Maharashtra,Nandurbar,21.523175625248147,74.32638757443429,497,1648295,1141933,47985,792065,442898,349167,186202,2579,58461,102.21377089403465,54.99676938897466,5.835241871145638,92.31466454730494
Maharashtra,Nashik,20.266912871287143,74.03824168316828,516,6107187,1564369,554687,2763328,1746286,1017042,904710,45039,373100,107.0232179582312,71.15167752354725,11.348137857904138,85.75157433364986
Maharashtra,Osmanabad,18.19459456066944,75.99495575313809,525,1657576,36039,265184,773916,473795,300121,240042,3209,96847,108.22746567073807,68.64300641418554,10.794376849085653,86.73044252571225
Maharashtra,Parbhani,19.31032425249168,76.70163338870431,513,1836086,40514,247308,822797,501422,321375,272486,3982,81333,105.55901372120518,63.058810970727954,16.685710800038777,72.34873529889123
Maharashtra,Pune,18.51696171428573,74.12922881632647,521,9429408,348876,1180703,4048993,2809816,1239177,1925019,235018,1086650,109.29575657841437,76.05698045943076,7.144711523777526,85.79811160997593
Maharashtra,Raigarh,18.453257637845976,73.0090609418579,403,1493984,505609,224942,690167,429211,260956,297308,3342,66358,100.88368253046231,63.6980717330306,1.1601195193522822,95.24774027031079
Maharashtra,Raigarh,18.453257637845976,73.0090609418579,520,2634200,305125,134952,1072969,753843,319126,547206,38570,204507,104.22450585530932,73.64642016551515,8.635069470807077,85.01138865689774
Maharashtra,Ratnagiri,17.210195070127703,73.25725893866404,528,1615069,20374,66948,714076,407008,307068,367352,7752,65700,89.1296659749774,74.26258568519364,11.59065030658133,80.93839953587121
Maharashtra,Sangli,17.154930181086502,74.70713822937628,531,2822143,18333,353093,1215104,800214,414890,485126,13212,214003,103.55687149951494,72.62094798172878,8.490250139698803,86.47017532421285
Maharashtra,Satara,17.6737908974359,74.18052064102558,527,3003741,29635,323236,1354947,844805,510142,562653,14093,243457,101.20188974605784,74.09740054152472,4.89289855550129,89.61997722173783
Maharashtra,Sindhudurg,16.170948049777163,73.51329008172343,529,849651,6976,55586,347178,229676,117502,194228,3517,48418,96.53334690355963,78.39301077736623,3.091151543398407,91.8475938944343
Maharashtra,Solapur,17.837357937584812,75.42394823609216,526,4317756,77592,649745,1898395,1206933,691462,595560,15145,236302,106.60068596452277,67.41177593175715,10.219521436598084,87.90269760495961
Maharashtra,Thane,19.698767747440264,72.79882742564581,517,11060148,1542451,730089,4492767,3363123,1129644,2231800,256170,961719,112.89699657559954,74.38563209099914,12.256888425001184,78.80595268707073
Maharashtra,Wardha,20.80743024390242,78.57259105691062,504,1300774,149507,188830,608235,392316,215919,266155,4313,93772,105.69206611753208,78.37318396585418,4.140150402760203,81.2666919849259
Maharashtra,Washim,20.282282394366213,77.25502394366208,502,1197160,80471,229462,569792,340353,229439,196022,1875,47865,107.53114284624638,72.66505730228207,11.917538173677704,71.83242006081059
Maharashtra,Yavatmal,20.04258346738159,78.05326371760479,510,2772348,514057,328518,1355999,815475,540524,446516,6094,123074,104.99725299711693,72.9552711275785,8.629363990379273,81.20917720286198
Manipur,Bishnupur,24.50712111801243,93.8246236024845,275,237399,3287,22113,109937,62807,47130,34364,676,20074,100.13910316396468,65.85242566312411,7.873242936996365,73.75852467786301
Manipur,Chandel,24.2635812987013,94.09443844155844,280,144182,128280,540,76238,42615,33623,18764,184,8105,107.14911713575563,62.630564148090606,2.1403503904787007,7.497468477341138
Manipur,Churachandpur,24.30309718875504,93.38671506024085,274,274143,254787,443,122655,70594,52061,29894,837,14523,102.58418746258951,71.4718230996232,1.0527352513104473,4.389679838624367
Manipur,Senapati,25.08465586034914,94.03366234413956,272,479148,419210,1000,233622,124143,109479,22798,256,24940,106.68521514073115,55.19735029677678,0.3441525374205882,9.148112900398207
Manipur,Tamenglong,24.98312942238265,93.49450740072204,273,140651,134626,22,70675,37237,33438,11541,125,7102,105.99150556531927,60.43753688206981,0.4187670190755843,2.129384078321519
Manipur,Thoubal,24.545392553191498,93.97959893617023,276,422168,1808,40593,195319,109377,85942,49507,880,28550,99.7738059747401,63.79071838699285,25.42186996645885,63.27954747872885
Manipur,Ukhrul,25.05900314960629,94.44129566929138,279,183998,173606,248,87929,46533,41396,14026,276,15636,106.09094982078852,70.56000608702269,0.6059848476613876,4.104935923216557
Meghalaya,East Garo Hills,25.82728228228228,90.64684924924916,294,317917,305180,509,126073,72262,53811,24550,288,2484,102.89034679055995,60.439359958731366,1.056565078306602,5.432864552697716
Meghalaya,East Khasi Hills,25.303763888888884,91.75922519841272,298,825922,661158,5642,326786,204303,122483,135941,5032,61639,98.9344201092075,69.98602773627533,1.7174745314932887,17.54826726979061
Meghalaya,Jaintia Hills,25.33959557069844,92.37608160136298,299,395124,376099,1317,154180,88839,65341,41677,510,8039,98.71554373136054,47.46029094663954,0.4165780868790557,3.1524280985209705
Meghalaya,South Garo Hills,25.240568578553614,90.64560349127176,295,142334,134237,319,53069,32826,20243,10940,179,826,105.79203053611705,57.654530892126964,0.7377014627566147,4.943302373290991
Meghalaya,West Garo Hills,25.495285185185185,90.03709947089942,293,643291,474009,8810,255693,151914,103779,51301,1630,10856,101.57521025782434,55.76045677617129,16.600263333390334,19.110480326943794
Meghalaya,West Khasi Hills,25.500889926739926,91.25364542124538,296,383461,375097,168,163345,89694,73651,32873,149,6450,102.09174369947192,60.15683472373984,0.3997798993900292,1.6945660706043117
Mizoram,Aizawl,23.90781335453101,92.85359459459472,283,400309,373542,627,174636,104643,69993,79804,4019,31310,99.12007122996036,85.08302336445097,1.3149841747250248,3.30969326195514
Mizoram,Champhai,23.54166580976866,93.24221799485862,284,125745,123466,17,60342,34129,26213,23948,186,4087,101.6533829401671,80.16382361127678,0.555886913992604,0.8549047675851922
Mizoram,Kolasib,24.2020004347826,92.73470391304348,282,83955,73609,84,36672,22733,13939,14853,367,2530,104.58366839681264,78.48847596926926,5.271871836102674,4.76445714966351
Mizoram,Lawngtlai,22.36102843137253,92.66964156862753,287,117894,112354,146,45566,28517,17049,9283,162,2515,105.76664630421502,53.31993146385736,0.4427706244592601,1.414830271260624
Mizoram,Lunglei,23.007717036172675,92.63512555425892,286,161428,153533,178,78292,46230,32062,26394,482,5509,105.54388377452666,75.03159303218773,0.7991178729836212,3.2404539485095523
Mizoram,Mamit,23.73852942502819,92.4330803833147,281,86364,82080,51,39339,24016,15323,12158,90,1771,107.92565485362096,69.69454865453199,2.063359733222176,3.460932796072438
Mizoram,Saiha,22.35744801061008,93.02827931034489,288,56574,54642,83,19461,12211,7250,7400,168,2204,102.19442458899212,74.650899706579,0.9085445611058084,1.6491674620850567
Mizoram,Serchhip,23.263864705882344,92.914158496732,285,64937,62889,32,32397,18261,14136,12315,131,2128,102.38421741569532,83.89054006190617,0.5158846266381262,1.526094522383233
Nagaland,Dimapur,25.814176811594223,93.75074057971014,265,378811,223989,0,151350,99645,51705,71413,3303,27532,108.80678216484674,73.39728782955089,8.23946506305255,28.74784523152707
Nagaland,Kohima,25.60311428571428,93.78600657596373,270,267988,224738,0,114825,68140,46685,50724,1928,23439,107.7072127234115,73.69322506977925,1.6358941445139334,9.513858829499828
Nagaland,Mokokchung,26.478911764705888,94.522426006192,262,194622,178431,0,100067,57084,42983,40154,537,10299,108.08510638297872,81.95065306080505,1.056920594794011,5.055954619724388
Nagaland,Mon,26.69207374301676,95.03072988826828,261,250260,238285,0,147654,79425,68229,14398,178,1772,111.17739880344621,47.80068728522337,1.3761687844641575,3.237433069607608
Nagaland,Phek,25.63272986577182,94.56814563758392,266,163418,157146,0,80277,41556,38721,36182,170,5926,105.10574207718857,64.79885936677722,0.5813313098924231,2.1802983759438987
Nagaland,Tuensang,26.21104453280316,94.85809880715708,267,196596,190916,0,98154,52931,45223,24998,155,2760,107.67987492473301,59.77283362835459,0.5351075301633808,1.5152902398828054
Nagaland,Wokha,26.202611551155112,94.1990815181518,264,166343,156621,0,78412,42096,36316,25268,198,8030,103.25887729416652,77.07447863751405,1.2281851355332056,3.369543653775632
Nagaland,Zunheboto,26.028178205128206,94.50026666666668,263,140757,136561,0,79466,41178,38288,28846,261,5560,102.41156169111304,73.09121393607423,0.5484629538850644,1.8329461412221062
Orissa,Baleshwar,21.48570932311624,87.08085828011933,377,2320529,275678,478586,932707,684020,248687,296834,7370,105962,104.49837936729229,69.8647592854905,4.061746265614436,94.70724132299144
Orissa,Bhadrak,20.95262735257214,86.81496204516931,378,1506337,30428,334896,468599,409559,59040,164636,2637,67536,101.90101021744404,72.635804604149,6.917575549163302,92.84396519503936
Orissa,Cuttack,20.407640646029623,85.7776810228802,381,2624470,93745,498633,936365,761876,174489,349587,15046,181601,106.3733083800552,76.64286503560719,5.382534378369728,93.64667913902616
Orissa,Dhenkanal,20.79887159353349,85.53226836027711,383,1192811,162056,234079,435533,340552,94981,117172,1810,43064,105.57979931680852,69.57598479557952,0.4028299537814457,99.39059918126173
Orissa,Gajapati,19.121080882352945,84.14015091911759,389,577817,313714,39175,293933,155907,138026,63112,635,12556,95.91333683693017,45.436011747664054,0.26928941169955195,61.11969706671836
Orissa,Ganjam,19.2632617564534,84.80297710437702,388,3529031,118928,688235,1501772,990027,511745,405298,9049,97147,101.68046528400463,62.62483950976912,0.3772990376111743,98.78232863355409
Orissa,Jharsuguda,21.827058566978184,83.93581682242987,371,579505,176758,104620,247707,172018,75689,81433,2498,22010,104.90603397981013,70.03891252016807,2.2058480944944394,95.52756231611461
Orissa,Kalahandi,19.784253092783523,83.1124043814433,395,1576869,449456,286580,751930,447290,304640,91171,1953,27385,99.66230589236332,50.86256372596583,0.3154986241723314,98.63641177548675
Orissa,Kandhamal,20.092878624813142,84.02216352765326,390,733110,392820,115544,355349,193515,161834,28736,768,14962,96.45733120737475,54.53288046814257,0.2916342704369058,79.15592475890385
Orissa,Kendrapara,20.606319815982264,86.83763247572003,379,1440361,9484,309780,466890,386382,80508,173107,1628,75926,99.34495610666157,75.62444414976524,3.488500452317162,96.280862922559
Orissa,Khordha,20.054162322274863,85.52234834123229,386,2251673,115051,297472,792193,645880,146313,349860,35701,247498,107.61625248032338,77.7171463174271,3.7332241404502344,95.37939123487291
Orissa,Koraput,18.82627794779476,82.81278469846964,398,1379647,697583,196540,693406,384053,309353,85766,3988,29000,96.85676290383797,41.17647485190052,0.641468433592071,93.80305251995618
Orissa,Malkangiri,18.25227930367506,81.98293636363628,399,613192,354614,138295,310666,170495,140171,24604,448,5585,98.07990489973125,39.906913332202635,0.3051246591605892,97.8843494370442
Orissa,Mayurbhanj,21.897621545157754,86.4030408052231,376,2519738,1479576,184682,1223534,697782,525752,140189,2950,72847,99.42130151757979,54.34680113567363,1.3376787586645913,83.8610601578418
Orissa,Nayagarh,20.192895622119817,85.05614700460825,385,962789,58691,136399,343633,284591,59042,124984,1163,33148,109.23236401805487,71.49666230087797,0.5481990342639976,99.26931030578871
Orissa,Nuapada,20.471309512195116,82.59152536585364,394,610382,206327,82159,305438,168155,137283,43976,757,10131,97.90610206860775,49.048464731921975,0.8112952216808491,98.4780023001989
Orissa,Puri,19.83509174603177,85.86698989898981,387,1698730,6129,325133,621676,498461,123215,201605,3416,87000,103.84352312953742,76.05322799974098,2.713438863150707,96.83145644098828
Orissa,Rayagada,19.292840020060204,83.45860120361095,396,967911,541905,139514,467122,258032,209090,61543,1553,17681,95.16262695306594,42.125257384201646,0.4759735140937545,90.34353365133778
Orissa,Sambalpur,21.515752380952385,84.34958483245157,372,1041099,355261,191827,505840,313161,192679,126498,5231,45828,102.46099933491762,67.59117048426711,1.9325731750774904,92.61251811787352
Orissa,Sundargarh,22.06354819277107,84.50524819277099,374,2093437,1062349,191660,873227,584687,288540,223537,12787,94710,102.79543539121758,64.12048702683673,3.41022920680202,73.19790373438512
Puducherry,Karaikal,10.876161726078813,79.82369793621002,637,200222,0,35348,68301,53139,15162,47880,1868,18998,95.50447697069708,77.3721169501853,14.401514319105793,76.2343798383794
Puducherry,Mahe,12.006420793787758,75.28275021570326,636,41816,0,144,11802,9093,2709,7150,574,4475,84.43082080007058,87.21541993495313,30.744212741534344,66.81652955806389
Puducherry,Yanam,16.707695652173904,82.26187304347832,634,55626,0,8427,16760,14047,2713,12859,207,3836,96.38481906443072,70.60367454068242,2.1410851040880163,96.24456189551648
Punjab,Amritsar,31.548679820627772,74.79883856502238,49,2490656,0,770864,917856,735195,182661,461231,29961,142399,112.46835140686953,67.6436248120977,0.5019561111610756,27.741245679853016
Punjab,Bathinda,30.190524611973352,75.05685898004438,46,1388525,0,450473,549986,432988,116998,255650,11284,70240,115.16577616343938,60.84643776669487,1.173835544912767,27.408148935020975
Punjab,Faridkot,30.591187250996025,74.79751553784862,45,617508,0,240328,221555,185049,36506,113549,4348,29838,112.32099079553153,61.745758759400694,0.5060663181691574,22.89249693931091
Punjab,Fatehgarh Sahib,30.64290947368421,76.36208394736842,40,600163,0,192493,214783,182777,32006,113683,5138,34990,114.82882792588987,70.98621541147988,2.800572511134475,25.468247792682984
Punjab,Firozpur,30.63407535211269,74.40245732394365,43,2029074,0,855726,756695,596406,160289,349662,10042,82448,111.9276777479876,60.49611793359927,0.337296717616016,44.67101741976882
Punjab,Gurdaspur,32.04283371212125,75.3204064393939,35,2298323,0,580576,757138,637652,119486,411216,14428,104345,111.6892602601441,71.12659969899792,1.2037907639613754,46.74416955319161
